fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2020-01-29,Buenos Aires,Mujer,,Boliviana,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-01-29,Buenos Aires,Mujer,40,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-29,Buenos Aires,Mujer,23,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-29,Buenos Aires,Mujer,81,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-29,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,58,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,21,Argentina,No,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,24,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,38,,No,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-29,Buenos Aires,Mujer,79,Argentina,Si,Si,No,Si,Si,No,No,No,No,No,No,No,Otro familiar,Mujer
2020-01-29,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-29,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,San Luis,Mujer,68,Chilena,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Río Negro,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Tucumán,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Tucumán,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,29,Paraguaya,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,14,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Santa Fe,Mujer,28,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Jujuy,Mujer,46,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Salta,Mujer,20,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Salta,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Mendoza,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Tucumán,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,44,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,La Rioja,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Santa Fe,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,San Luis,Mujer,65,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,37,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-30,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Mendoza,Mujer,26,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Santa Fe,Mujer,28,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,22,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Ciudad Autónoma de Buenos Aires,Mujer,37,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Santa Fe,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,49,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Mendoza,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,30,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,62,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,64,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,41,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2020-01-30,Buenos Aires,Mujer,75,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,56,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,43,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,28,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,22,,No,No,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-30,Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,65,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,26,Paraguaya,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,28,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,23,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,22,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-30,Buenos Aires,Mujer,56,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,42,Colombiana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,38,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,48,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,34,,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-01-30,Buenos Aires,Mujer,70,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,53,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-30,Buenos Aires,Mujer,32,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,44,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,41,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,28,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-30,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,23,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-30,Buenos Aires,Mujer,69,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Tucumán,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Santa Fe,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Santa Fe,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,50,Uruguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Tucumán,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
2020-01-31,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Mendoza,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,San Luis,Mujer,23,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,No,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-31,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Mendoza,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Tucumán,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Santa Fe,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Río Negro,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-31,Córdoba,Mujer,58,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-01-31,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Chubut,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Catamarca,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,39,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-01-31,Buenos Aires,Mujer,32,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Jujuy,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Mendoza,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,54,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,41,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,27,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,33,,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,34,,No,No,Si,No,No,No,No,No,No,No,No,No,Otro familiar,Varon
2020-01-31,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,16,,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,17,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,22,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer Trans,,,No,No,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,74,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,39,,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2020-01-31,Buenos Aires,Mujer,24,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,30,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-31,Buenos Aires,Mujer,50,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,57,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-31,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-31,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-31,Buenos Aires,Mujer,32,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-31,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,,Varon
2020-01-31,Buenos Aires,Mujer,35,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Mendoza,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,20,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Santa Fe,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Santa Fe,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-02-01,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Mendoza,Mujer,40,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-02-01,La Rioja,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2020-02-01,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,20,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2020-02-01,Mendoza,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,57,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,69,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Jujuy,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Santa Fe,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-02-01,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Mendoza,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,36,Venezolana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Mendoza,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Santiago Del Estero,Mujer,27,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Jujuy,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Santa Fe,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Tucumán,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Córdoba,Mujer,21,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Santa Fe,Mujer,15,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,San Juan,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-02-01,Salta,Mujer,25,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,61,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Río Negro,Mujer,33,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Tucumán,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-02-01,Buenos Aires,Mujer,27,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-02-01,Buenos Aires,Mujer,53,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
